time_ms,Ip
1.53840432,75.15395087239278
1.53940432,75.34108019898935
1.54040432,75.51515906816468
1.5414043199999998,75.68531477424614
1.5424043200000002,75.85918487611161
1.54340432,76.02465704358929
1.54440432,76.16607960035799
1.54540432,76.29332871409702
1.54640432,76.43323730008592
1.54740432,76.58040439620498
1.54840432,76.71210141558481
1.5494043199999998,76.83410886270661
1.55040432,76.95798430480193
1.55140432,77.07754951752514
1.5524043200000002,77.18306016597569
1.55340432,77.28122344124591
1.55440432,77.38286886946906
1.55540432,77.48242945733443
1.55640432,77.5735932572369
1.55740432,77.6664455547774
1.55840432,77.76883605626284
1.5594043199999998,77.86327420120602
1.56040432,77.93282877302545
1.56140432,77.9942943026457
1.56240432,78.06744692654723
1.56340432,78.1431822840164
1.56440432,78.20307996629538
1.56540432,78.25387421573242
1.56640432,78.31310666678138
1.5674043199999999,78.37316501655226
1.56840432,78.41861153911088
1.5694043199999999,78.44966042657904
1.5704043200000002,78.48385474623416
1.57140432,78.52867620480998
1.57240432,78.5722287422459
1.57340432,78.61770923613716
1.57440432,78.66812859283499
1.57540432,78.70861057424662
1.57640432,78.73508633438496
1.5774043199999999,78.76659207561886
1.57840432,78.8139659157232
1.57940432,78.86196039847886
1.58040432,78.90091826697221
1.58140432,78.94223769664586
1.58240432,78.99452230589827
1.58340432,79.04345771063367
1.58440432,79.07342558411221
1.5854043199999999,79.09917944615006
1.58640432,79.13957239351942
1.5874043199999999,79.1855086597979
1.5884043200000002,79.22677486801945
1.58940432,79.27253612707369
1.59040432,79.32785868530647
1.59140432,79.38066695911897
1.59240432,79.42373025436882
1.5934043199999999,79.46770573776922
1.59440432,79.51579780923936
1.5954043199999999,79.5654350510543
1.59640432,79.61516437509493
1.59740432,79.66688696034845
1.59840432,79.72697621635757
1.59940432,79.78503637697077
1.60040432,79.83234899134283
1.60140432,79.88199635613421
1.60240432,79.94407987621128
1.6034043199999999,80.00615561284633
1.60440432,80.05987920161749
1.6054043199999999,80.11721640325896
1.60640432,80.18677943046066
1.60740432,80.25556679161838
1.60840432,80.3062918051341
1.60940432,80.3509216645653
1.61040432,80.41502587612564
1.61140432,80.49678407118455
1.61240432,80.57891100096754
1.61340432,80.65958700795579
1.61440432,80.74351428118638
1.61540432,80.81899849025257
1.61640432,80.87769957185327
1.6174043200000001,80.9429536021434
1.61840432,81.02673099588361
1.6194043200000001,81.11025838939054
1.62040432,81.18948269773688
1.62140432,81.27991564600109
1.62240432,81.38421268081743
1.62340432,81.47875733742626
1.62440432,81.54570968247373
1.6254043200000001,81.60840865776186
1.62640432,81.6931748106486
1.6274043200000001,81.78682748419789
1.62840432,81.87134185107948
1.62940432,81.95179812966887
1.63040432,82.0401710331978
1.63140432,82.12607626075362
1.63240432,82.19409901157974
1.63340432,82.25696038867545
1.63440432,82.3298041201956
1.6354043200000001,82.40690553985178
1.63640432,82.48365830831045
1.6374043200000001,82.56626347834475
1.63840432,82.65197871093324
1.63940432,82.72576436636069
1.64040432,82.78152491311755
1.64140432,82.83887846180033
1.6424043199999998,82.91353058926143
1.64340432,82.98988410555887
1.64440432,83.05998163340706
1.6454043200000001,83.13412630732574
